time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
1.958112286124031454e-09,0.000000000000000000e+00,1.149617979199955625e-03,3.365028861182040032e-01,1.149617979199955625e-03,0.000000000000000000e+00,1.093518870119653550e-03,0.000000000000000000e+00,3.003117115039414761e-04,1.347582575520009929e+00,3.003117115039414761e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.134514468289188002e-09,0.000000000000000000e+00,1.168095847380768056e-03,3.795228377283893506e-01,1.168095847380768056e-03,0.000000000000000000e+00,1.100922298461251428e-03,0.000000000000000000e+00,3.136290067744670570e-04,1.451073854948299768e+00,3.136290067744670570e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.319183623941550613e-09,0.000000000000000000e+00,1.187279464313599139e-03,4.256301856026341035e-01,1.187279464313599139e-03,0.000000000000000000e+00,1.107974414490965707e-03,0.000000000000000000e+00,3.261073566294684289e-04,1.559415185848116669e+00,3.261073566294684289e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.513823674787576548e-09,0.000000000000000000e+00,1.207230230468402500e-03,4.752479098074913200e-01,1.207230230468402500e-03,0.000000000000000000e+00,1.114689452134446290e-03,0.000000000000000000e+00,3.378507573976424869e-04,1.673606221598361365e+00,3.378507573976424869e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.720077408094681505e-09,0.000000000000000000e+00,1.227995252302442348e-03,5.288069044144567687e-01,1.227995252302442348e-03,0.000000000000000000e+00,1.121073499905355817e-03,0.000000000000000000e+00,3.489317471126934583e-04,1.794610749347506973e+00,3.489317471126934583e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.939632088730864350e-09,0.000000000000000000e+00,1.249614616474047828e-03,5.867673052927128152e-01,1.249614616474047828e-03,0.000000000000000000e+00,1.127129233193069390e-03,0.000000000000000000e+00,3.594043296522998320e-04,1.923418650273781561e+00,3.594043296522998320e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.174286940454616626e-09,0.000000000000000000e+00,1.272125010083906835e-03,6.496332358420687791e-01,1.272125010083906835e-03,0.000000000000000000e+00,1.132858204460603655e-03,0.000000000000000000e+00,3.693107236132535452e-04,2.061085489373369217e+00,3.693107236132535452e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.426005972264949432e-09,0.000000000000000000e+00,1.295561732465626975e-03,7.179654440604038568e-01,1.295561732465626975e-03,0.000000000000000000e+00,1.138262031874823872e-03,0.000000000000000000e+00,3.786852295911051036e-04,2.208763507517791602e+00,3.786852295911051036e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.696966381887148366e-09,0.000000000000000000e+00,1.319959921674781740e-03,7.923938114008461930e-01,1.319959921674781740e-03,0.000000000000000000e+00,1.143343034422339335e-03,0.000000000000000000e+00,3.875566023259010705e-04,2.367730018714123918e+00,3.875566023259010705e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.989607942430276248e-09,0.000000000000000000e+00,1.345355368677628909e-03,8.736308361793932997e-01,1.345355368677628909e-03,0.000000000000000000e+00,1.148104565610644310e-03,0.000000000000000000e+00,3.959495836021854984e-04,2.539416384170445351e+00,3.959495836021854984e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.306686930584028304e-09,0.000000000000000000e+00,1.371785107532555274e-03,9.624868881245177699e-01,1.371785107532555274e-03,0.000000000000000000e+00,1.152551173126295557e-03,0.000000000000000000e+00,4.038859355555095136e-04,2.725439650782512047e+00,4.038859355555095136e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.651337451302068933e-09,0.000000000000000000e+00,1.399287880981101148e-03,1.059887940079242252e+00,1.399287880981101148e-03,0.000000000000000000e+00,1.156688652725709537e-03,0.000000000000000000e+00,4.113851612890580701e-04,2.927638528976330701e+00,4.113851612890580701e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.027142942362247855e-09,0.000000000000000000e+00,1.427904539973007302e-03,1.166896522739296227e+00,1.427904539973007302e-03,0.000000000000000000e+00,1.160524035653094210e-03,0.000000000000000000e+00,4.184650223271645575e-04,3.148115342860534405e+00,4.184650223271645575e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.438220907400175041e-09,0.000000000000000000e+00,1.457678413518159180e-03,1.284736761873763733e+00,1.457678413518159180e-03,0.000000000000000000e+00,1.164065533148303218e-03,0.000000000000000000e+00,4.251419196832384472e-04,3.389285741233055482e+00,4.251419196832384472e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.889324436416265655e-09,0.000000000000000000e+00,1.488655671374369480e-03,1.414824530479214637e+00,1.488655671374369480e-03,0.000000000000000000e+00,1.167322452586336615e-03,0.000000000000000000e+00,4.314311803861733074e-04,3.653938257429157677e+00,4.314311803861733074e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.385964903730505620e-09,0.000000000000000000e+00,1.520885697827230711e-03,1.558804008758972959e+00,1.520885697827230711e-03,0.000000000000000000e+00,1.170305095010716265e-03,0.000000000000000000e+00,4.373472772865510190e-04,3.945306293512141682e+00,4.373472772865510190e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.934561305102089401e-09,0.000000000000000000e+00,1.554421488752411431e-03,1.718592273960582562e+00,1.554421488752411431e-03,0.000000000000000000e+00,1.173024640413457449e-03,0.000000000000000000e+00,4.429040002986079673e-04,4.267155733076019253e+00,4.429040002986079673e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.542623202985962305e-09,0.000000000000000000e+00,1.589320084028282565e-03,1.896433998380684827e+00,1.589320084028282565e-03,0.000000000000000000e+00,1.175493025409560851e-03,0.000000000000000000e+00,4.481145918415534125e-04,4.623892271202733717e+00,4.481145918415534125e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.218976177303758499e-09,0.000000000000000000e+00,1.625643043681935639e-03,2.094968915501130624e+00,1.625643043681935639e-03,0.000000000000000000e+00,1.177722816493110289e-03,0.000000000000000000e+00,4.529918549599940502e-04,5.020693681469549752e+00,4.529918549599940502e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.974041354085189216e-09,0.000000000000000000e+00,1.663456978924160922e-03,2.317315517820118131e+00,1.663456978924160922e-03,0.000000000000000000e+00,1.179727081540182148e-03,0.000000000000000000e+00,4.575482405974494655e-04,5.463673809253325686e+00,4.575482405974494655e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.820183969066730993e-09,0.000000000000000000e+00,1.702834142901901108e-03,2.567175466843252263e+00,1.702834142901901108e-03,0.000000000000000000e+00,1.181519261315478820e-03,0.000000000000000000e+00,4.617959179162459756e-04,5.960087066325466587e+00,4.617959179162459756e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.077215067212865930e-08,0.000000000000000000e+00,1.743853090251090308e-03,2.848964619705364409e+00,1.743853090251090308e-03,0.000000000000000000e+00,1.183113042779687738e-03,0.000000000000000000e+00,4.657468311456208158e-04,6.518584987744432624e+00,4.657468311456208158e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.184762133659296615e-08,0.000000000000000000e+00,1.786599404051810282e-03,3.167978394651188800e+00,1.786599404051810282e-03,0.000000000000000000e+00,1.184522235365031853e-03,0.000000000000000000e+00,4.694127446574779304e-04,7.149539966231023058e+00,4.694127446574779304e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999992e-08,0.000000000000000000e+00,1.792379814327459825e-03,3.213225334701117486e+00,1.792379814327459825e-03,0.000000000000000000e+00,1.184695309742189511e-03,0.000000000000000000e+00,4.698762872933353739e-04,7.238937175721334327e+00,4.698762872933353739e-04,0.000000000000000000e+00,0.000000000000000000e+00
